# t (s)	mx ()	my ()	mz ()	E_total (J)
7.600026310476647e-08	-1.2047519e-05	0.04957688	2.2910237e-05	-1.426073e-16
7.625027537838923e-08	-1.1727169e-05	0.049576882	2.81021e-05	-1.4260727e-16
7.650023858002485e-08	-1.0978745e-05	0.0495769	3.317103e-05	-1.4260726e-16
7.675022781475481e-08	-9.526441e-06	0.049576882	3.7794263e-05	-1.4260726e-16
7.700024072497816e-08	-7.411315e-06	0.0495769	4.150644e-05	-1.426073e-16
7.725029011266012e-08	-4.619489e-06	0.0495769	4.4157507e-05	-1.4260727e-16
7.750024020786553e-08	-1.302672e-06	0.04957691	4.558012e-05	-1.4260727e-16
7.775010874234047e-08	2.249903e-06	0.049576916	4.5342742e-05	-1.426073e-16
7.800018826338782e-08	5.7651887e-06	0.049576916	4.3491124e-05	-1.4260727e-16
7.82501875807729e-08	8.873508e-06	0.049576912	4.0316732e-05	-1.4260723e-16
7.850013606573719e-08	1.1446407e-05	0.049576856	3.5829245e-05	-1.4260722e-16
7.875006575432487e-08	1.317427e-05	0.049576893	3.0276477e-05	-1.4260725e-16
7.9000302414005e-08	1.4156222e-05	0.049576875	2.4237484e-05	-1.4260723e-16
7.925001311148908e-08	1.4416732e-05	0.049576845	1.7958284e-05	-1.426072e-16
7.950013045136508e-08	1.42119e-05	0.04957688	1.1525154e-05	-1.4260721e-16
7.975009605789191e-08	1.3717427e-05	0.049576882	5.348176e-06	-1.4260721e-16
8.000007743954515e-08	1.3257214e-05	0.049576882	-5.322695e-07	-1.4260725e-16
8.025004331720061e-08	1.2978125e-05	0.04957686	-6.3848497e-06	-1.4260721e-16
8.050013997217411e-08	1.2830828e-05	0.049576897	-1.2142211e-05	-1.4260718e-16
8.075026648181181e-08	1.29073e-05	0.049576875	-1.7741024e-05	-1.4260718e-16
8.100014645406352e-08	1.285972e-05	0.04957686	-2.3462475e-05	-1.4260722e-16
8.125023736272705e-08	1.2541879e-05	0.049576897	-2.9178262e-05	-1.4260725e-16
8.15002099127333e-08	1.1629043e-05	0.04957688	-3.4478606e-05	-1.426072e-16
8.175002210011973e-08	1.0059386e-05	0.0495769	-3.927231e-05	-1.426072e-16
8.200017973951418e-08	7.684518e-06	0.049576897	-4.329741e-05	-1.4260722e-16
8.225025413266523e-08	4.6381665e-06	0.049576927	-4.6016576e-05	-1.4260718e-16
8.250017619243271e-08	1.1309105e-06	0.04957691	-4.7221183e-05	-1.426072e-16
8.275023152067176e-08	-2.6206233e-06	0.049576912	-4.696697e-05	-1.426072e-16
8.300016240387635e-08	-6.173733e-06	0.049576934	-4.502565e-05	-1.4260727e-16
8.325002211222714e-08	-9.356765e-06	0.049576897	-4.1488707e-05	-1.4260726e-16
8.35001945344346e-08	-1.1852685e-05	0.049576882	-3.6806763e-05	-1.426072e-16
8.37502559015012e-08	-1.3612153e-05	0.049576875	-3.1211675e-05	-1.426072e-16
8.400007753832059e-08	-1.4519756e-05	0.049576875	-2.4880916e-05	-1.4260723e-16
8.425017813338307e-08	-1.4795512e-05	0.049576845	-1.833722e-05	-1.4260722e-16
8.45000361071613e-08	-1.4591793e-05	0.049576856	-1.1922717e-05	-1.4260723e-16
8.4750229749272e-08	-1.4191279e-05	0.049576893	-5.494803e-06	-1.4260725e-16
8.50001653165489e-08	-1.3824128e-05	0.049576856	7.601082e-07	-1.4260726e-16
8.525013558461483e-08	-1.35922155e-05	0.049576864	6.7430733e-06	-1.4260725e-16
8.550015954688566e-08	-1.3598865e-05	0.049576893	1.2757331e-05	-1.4260723e-16
8.575014823466062e-08	-1.3639057e-05	0.049576875	1.8883497e-05	-1.4260723e-16
8.600020432127781e-08	-1.3657872e-05	0.049576856	2.488941e-05	-1.4260726e-16
8.625024860646821e-08	-1.323391e-05	0.04957688	3.079802e-05	-1.426073e-16
8.650000139829103e-08	-1.2210058e-05	0.0495769	3.6545694e-05	-1.4260729e-16
8.675014112566224e-08	-1.0417592e-05	0.04957688	4.157603e-05	-1.4260727e-16
8.700013895157457e-08	-7.8876e-06	0.049576893	4.55606e-05	-1.426073e-16
8.72500857471312e-08	-4.661e-06	0.049576942	4.84173e-05	-1.426073e-16
8.750017892676395e-08	-9.490622e-07	0.049576912	4.971832e-05	-1.4260731e-16
8.775020553330558e-08	2.8404518e-06	0.04957693	4.9211532e-05	-1.426073e-16
8.800010433601891e-08	6.5328727e-06	0.049576916	4.714504e-05	-1.4260733e-16
8.825005651417377e-08	9.745676e-06	0.049576912	4.3614953e-05	-1.4260734e-16
8.85000711143341e-08	1.2308575e-05	0.049576864	3.8642287e-05	-1.4260727e-16
8.8750042579266e-08	1.4056179e-05	0.049576867	3.2753498e-05	-1.4260727e-16
8.900019584422134e-08	1.5075243e-05	0.049576875	2.6373566e-05	-1.4260729e-16
8.925029910789684e-08	1.5369575e-05	0.049576826	1.9586087e-05	-1.4260734e-16
8.950009455575705e-08	1.51970435e-05	0.049576864	1.274556e-05	-1.4260731e-16
8.975007924611315e-08	1.4880698e-05	0.049576867	6.1672927e-06	-1.4260733e-16
9.000000848315644e-08	1.4579876e-05	0.04957688	-3.376603e-07	-1.4260734e-16
9.0250054592761e-08	1.4401057e-05	0.049576875	-6.836951e-06	-1.4260734e-16
9.050011621941551e-08	1.4371294e-05	0.04957689	-1.3161451e-05	-1.4260731e-16
9.075014884582895e-08	1.447957e-05	0.049576882	-1.9477755e-05	-1.4260731e-16
9.100026122697209e-08	1.4364744e-05	0.04957685	-2.5949032e-05	-1.4260731e-16
9.12502986398524e-08	1.3868818e-05	0.0495769	-3.2232405e-05	-1.4260733e-16
9.150019522115482e-08	1.2740174e-05	0.04957689	-3.8053393e-05	-1.4260737e-16
9.175009664035557e-08	1.08427275e-05	0.049576882	-4.3338237e-05	-1.4260735e-16
9.200005170811898e-08	8.138047e-06	0.049576893	-4.7602953e-05	-1.4260734e-16
9.225018050128847e-08	4.7909025e-06	0.049576942	-5.0396324e-05	-1.4260737e-16
9.250014557500646e-08	1.026766e-06	0.04957693	-5.16814e-05	-1.4260734e-16
9.275000237502013e-08	-2.9494213e-06	0.049576897	-5.134374e-05	-1.4260735e-16
9.300013957697604e-08	-6.705295e-06	0.049576946	-4.912913e-05	-1.4260735e-16
9.325016405342694e-08	-1.0028632e-05	0.04957691	-4.5363307e-05	-1.4260734e-16
9.350021788380138e-08	-1.2685549e-05	0.049576867	-4.0404797e-05	-1.4260731e-16
9.37501883799503e-08	-1.4585143e-05	0.049576867	-3.4326615e-05	-1.4260734e-16
9.40000663819111e-08	-1.5665539e-05	0.049576856	-2.7528704e-05	-1.4260733e-16
9.425030715907136e-08	-1.6077645e-05	0.049576834	-2.0526946e-05	-1.4260729e-16
9.450003941538328e-08	-1.602556e-05	0.049576845	-1.3459325e-05	-1.4260731e-16
9.475005148926223e-08	-1.5730166e-05	0.049576875	-6.3303114e-06	-1.4260731e-16
9.5000175210486e-08	-1.5431819e-05	0.049576867	5.531311e-07	-1.4260733e-16
9.525016627443882e-08	-1.5226454e-05	0.04957686	7.2535872e-06	-1.4260729e-16
9.550015294056257e-08	-1.5160081e-05	0.049576897	1.4050007e-05	-1.4260723e-16
9.575023466893871e-08	-1.5126062e-05	0.049576867	2.0791442e-05	-1.4260726e-16
9.600019939216927e-08	-1.4977861e-05	0.049576867	2.7382075e-05	-1.4260731e-16
9.625011109976047e-08	-1.4387716e-05	0.049576875	3.393501e-05	-1.4260727e-16
9.650003469132231e-08	-1.3161625e-05	0.04957689	4.0131956e-05	-1.4260729e-16
9.675007567813495e-08	-1.1184176e-05	0.049576882	4.5462697e-05	-1.426073e-16
9.700024090466387e-08	-8.421304e-06	0.049576882	4.9800576e-05	-1.4260727e-16
9.725013792937755e-08	-4.9778882e-06	0.04957695	5.288243e-05	-1.4260729e-16
9.750001930983034e-08	-1.0927102e-06	0.0495769	5.4199845e-05	-1.426072e-16
9.775028217468383e-08	2.9287812e-06	0.049576927	5.372763e-05	-1.4260722e-16
9.80002490119032e-08	6.846179e-06	0.049576953	5.1643252e-05	-1.4260723e-16
9.825029137190942e-08	1.0314152e-05	0.049576916	4.7847032e-05	-1.4260723e-16
9.850008828801699e-08	1.3142733e-05	0.049576875	4.254654e-05	-1.4260721e-16
9.875019055154321e-08	1.5256873e-05	0.049576845	3.6288202e-05	-1.4260725e-16
9.900015828846175e-08	1.6566884e-05	0.049576882	2.9285253e-05	-1.4260726e-16
9.925016777291759e-08	1.7090137e-05	0.049576815	2.172798e-05	-1.4260722e-16
9.950004677119345e-08	1.709278e-05	0.04957684	1.41572955e-05	-1.4260722e-16
9.975021674387875e-08	1.6838958e-05	0.04957686	6.725788e-06	-1.4260723e-16
1.0000001093988578e-07	1.6450118e-05	0.04957686	-6.994605e-07	-1.4260722e-16
1.0025000090139474e-07	1.6113649e-05	0.049576875	-7.950068e-06	-1.4260717e-16
1.0050012690534414e-07	1.5950107e-05	0.049576867	-1.4956891e-05	-1.4260716e-16
1.0075014013318492e-07	1.5803154e-05	0.0495769	-2.1992028e-05	-1.4260718e-16
1.0100023337087106e-07	1.5500793e-05	0.04957686	-2.9016435e-05	-1.4260721e-16
1.0125020354691441e-07	1.4876322e-05	0.049576893	-3.5682173e-05	-1.4260718e-16
1.0150001046891424e-07	1.3638672e-05	0.049576893	-4.1980744e-05	-1.4260722e-16
1.0175019586138758e-07	1.1610978e-05	0.04957688	-4.76858e-05	-1.4260723e-16
1.0200020008747088e-07	8.851569e-06	0.0495769	-5.2197873e-05	-1.426072e-16
1.0225020967997005e-07	5.449643e-06	0.049576923	-5.5306853e-05	-1.4260717e-16
1.0250027488092457e-07	1.4869322e-06	0.049576923	-5.6928096e-05	-1.4260716e-16
1.0275022506225014e-07	-2.7133426e-06	0.049576923	-5.667329e-05	-1.4260717e-16
1.030000391175064e-07	-6.792219e-06	0.049576946	-5.4462253e-05	-1.426072e-16
1.0325005015417441e-07	-1.0527139e-05	0.049576923	-5.0653816e-05	-1.4260716e-16
1.0350001052557254e-07	-1.3717599e-05	0.04957686	-4.534513e-05	-1.4260718e-16
1.0375001254638599e-07	-1.6099439e-05	0.049576875	-3.864437e-05	-1.4260723e-16
1.0400015403315878e-07	-1.7614713e-05	0.049576856	-3.1141637e-05	-1.4260722e-16
1.042502693480533e-07	-1.835368e-05	0.049576815	-2.3228227e-05	-1.4260718e-16
1.0450006517476214e-07	-1.841466e-05	0.049576826	-1.5019327e-05	-1.4260716e-16
1.0475018431081447e-07	-1.803448e-05	0.049576856	-6.8789723e-06	-1.4260718e-16
1.0500003941104419e-07	-1.7509657e-05	0.049576867	9.036064e-07	-1.426072e-16
1.0525026992101315e-07	-1.7027764e-05	0.049576845	8.565038e-06	-1.4260716e-16
1.055002737490053e-07	-1.6570113e-05	0.04957689	1.6079544e-05	-1.4260722e-16
1.0575012312328134e-07	-1.6251704e-05	0.049576893	2.3272038e-05	-1.4260717e-16
1.0600014884210925e-07	-1.5908709e-05	0.049576864	3.0374676e-05	-1.4260725e-16
1.0625005006359587e-07	-1.5239392e-05	0.049576893	3.7386566e-05	-1.4260723e-16
1.0650014427477271e-07	-1.4044505e-05	0.049576882	4.38717e-05	-1.4260721e-16
1.0675029602795337e-07	-1.2163047e-05	0.049576897	4.9620867e-05	-1.4260721e-16
1.0700005906720717e-07	-9.490438e-06	0.04957689	5.4496228e-05	-1.4260721e-16
1.0725022077385096e-07	-6.0162142e-06	0.049576942	5.799204e-05	-1.426072e-16
1.0750009700395581e-07	-2.012459e-06	0.049576916	5.969718e-05	-1.4260721e-16
1.0775016041739213e-07	2.36926e-06	0.049576916	5.965829e-05	-1.4260725e-16
1.0800022811339965e-07	6.7691294e-06	0.04957696	5.7704896e-05	-1.4260722e-16
1.0825022857307762e-07	1.0883303e-05	0.0495769	5.3718388e-05	-1.4260722e-16
1.0850020100784176e-07	1.44344895e-05	0.049576893	4.8084406e-05	-1.4260721e-16
1.0875025047900244e-07	1.7232587e-05	0.04957685	4.1142404e-05	-1.4260726e-16
1.0900014356328444e-07	1.907174e-05	0.049576856	3.3050776e-05	-1.4260729e-16
1.0925009372798351e-07	1.9925712e-05	0.049576808	2.431631e-05	-1.4260725e-16
1.0950012749402992e-07	2.0008265e-05	0.049576815	1.5539825e-05	-1.4260725e-16
1.0975017976431875e-07	1.9479377e-05	0.049576867	6.8062545e-06	-1.4260723e-16
1.1000025064392096e-07	1.8677281e-05	0.04957684	-1.7362833e-06	-1.4260726e-16
1.1025016333505293e-07	1.783705e-05	0.04957686	-9.775162e-06	-1.4260725e-16
1.1050026155927015e-07	1.719808e-05	0.049576864	-1.7457902e-05	-1.4260725e-16
1.107501101235862e-07	1.6683556e-05	0.04957689	-2.5019348e-05	-1.4260725e-16
1.1100022537627693e-07	1.6268203e-05	0.049576867	-3.2341035e-05	-1.4260729e-16
1.1125004980189313e-07	1.5709147e-05	0.04957688	-3.9324612e-05	-1.4260734e-16
1.1150001102143749e-07	1.46485e-05	0.049576916	-4.610181e-05	-1.4260733e-16
1.1175010768350512e-07	1.291061e-05	0.049576882	-5.2278934e-05	-1.4260735e-16
1.1200019266912142e-07	1.0358749e-05	0.049576912	-5.7361573e-05	-1.4260741e-16
1.1225000156808797e-07	6.9776565e-06	0.04957693	-6.1214865e-05	-1.4260731e-16
1.125002030142298e-07	2.7667893e-06	0.049576927	-6.34706e-05	-1.4260737e-16
1.1275001185372983e-07	-1.8349776e-06	0.049576942	-6.3619314e-05	-1.4260738e-16
1.1300011144273816e-07	-6.6169496e-06	0.049576934	-6.168694e-05	-1.4260738e-16
1.1325018175289526e-07	-1.1257361e-05	0.04957693	-5.7816207e-05	-1.4260741e-16
1.1350025090635999e-07	-1.5372947e-05	0.049576867	-5.1895975e-05	-1.4260742e-16
1.137501693526128e-07	-1.859603e-05	0.04957686	-4.426867e-05	-1.4260743e-16
1.1400007758623622e-07	-2.0769876e-05	0.049576845	-3.558457e-05	-1.4260747e-16
1.1425020736667586e-07	-2.1833666e-05	0.04957679	-2.6149899e-05	-1.4260746e-16
1.1450011808186606e-07	-2.1779679e-05	0.049576823	-1.636982e-05	-1.4260751e-16
1.1475021258425988e-07	-2.102505e-05	0.04957683	-6.888211e-06	-1.426075e-16
1.1500019280484007e-07	-1.9875753e-05	0.04957686	2.1004678e-06	-1.4260753e-16
1.1525028483004058e-07	-1.8665294e-05	0.04957685	1.0719896e-05	-1.4260747e-16
1.1550029227300996e-07	-1.7605333e-05	0.049576882	1.8761903e-05	-1.4260753e-16
1.1575001482568744e-07	-1.6977598e-05	0.049576882	2.630666e-05	-1.4260751e-16
1.1600001911708872e-07	-1.6559987e-05	0.04957684	3.376931e-05	-1.4260753e-16
1.1625010739787974e-07	-1.6067665e-05	0.0495769	4.1080417e-05	-1.4260757e-16
1.1650000639812694e-07	-1.529606e-05	0.04957688	4.794538e-05	-1.426076e-16
1.1675004300522144e-07	-1.3844038e-05	0.049576893	5.4427088e-05	-1.4260759e-16
1.170002853947816e-07	-1.1466388e-05	0.049576897	6.0151517e-05	-1.4260762e-16
1.1725018857116686e-07	-8.048394e-06	0.049576923	6.443963e-05	-1.4260759e-16
1.1750009662068109e-07	-3.7966977e-06	0.04957695	6.702363e-05	-1.4260759e-16
1.1775009502515801e-07	1.2265164e-06	0.049576923	6.769478e-05	-1.4260766e-16
1.1800024424748546e-07	6.562327e-06	0.049576968	6.5972206e-05	-1.4260766e-16
1.182502448316587e-07	1.1772616e-05	0.049576923	6.1828345e-05	-1.4260767e-16
1.1850012817709156e-07	1.6488124e-05	0.04957691	5.5653603e-05	-1.4260767e-16
1.1875011835925483e-07	2.0321151e-05	0.049576856	4.752293e-05	-1.4260767e-16
1.1900011630245735e-07	2.2892118e-05	0.049576808	3.7823767e-05	-1.4260772e-16
1.1925008235867578e-07	2.4033063e-05	0.04957679	2.741307e-05	-1.426077e-16
1.195002702954988e-07	2.3962175e-05	0.049576793	1.6841888e-05	-1.4260772e-16
1.1975013475897753e-07	2.2851094e-05	0.049576834	6.390214e-06	-1.4260774e-16
1.20000223638597e-07	2.1192445e-05	0.049576815	-3.4204124e-06	-1.4260772e-16
1.2025016045386326e-07	1.946108e-05	0.049576864	-1.2299419e-05	-1.4260779e-16
1.2050022863608797e-07	1.8095705e-05	0.049576897	-2.0634234e-05	-1.4260776e-16
1.2075008861535103e-07	1.7195232e-05	0.04957686	-2.8500557e-05	-1.4260776e-16
1.2100008605586297e-07	1.6781541e-05	0.04957688	-3.5923422e-05	-1.426078e-16
1.212500717003108e-07	1.658669e-05	0.049576882	-4.327804e-05	-1.4260782e-16
1.2150021684469052e-07	1.6093953e-05	0.049576912	-5.0626546e-05	-1.4260784e-16
1.2175017894230983e-07	1.4982069e-05	0.049576875	-5.748585e-05	-1.4260786e-16
1.2200019355319644e-07	1.2842444e-05	0.049576893	-6.3590705e-05	-1.4260784e-16
1.2225020268756604e-07	9.517544e-06	0.049576946	-6.8663954e-05	-1.4260787e-16
1.2250010843125588e-07	4.9801743e-06	0.049576927	-7.189989e-05	-1.4260782e-16
1.2275020666902176e-07	-4.073768e-07	0.04957696	-7.2825555e-05	-1.4260786e-16
1.2300020556286526e-07	-6.340161e-06	0.049576964	-7.137835e-05	-1.4260788e-16
1.2325025852973444e-07	-1.2344241e-05	0.04957695	-6.7302884e-05	-1.4260791e-16
1.2350028422368204e-07	-1.7809994e-05	0.04957691	-6.0522856e-05	-1.4260791e-16
1.2375004954860196e-07	-2.2272454e-05	0.04957683	-5.162239e-05	-1.4260791e-16
1.2400016419971487e-07	-2.5311992e-05	0.049576808	-4.11278e-05	-1.4260796e-16
1.2425008290261273e-07	-2.6684547e-05	0.049576744	-2.9512048e-05	-1.4260787e-16
1.2450002436865663e-07	-2.6392127e-05	0.049576778	-1.7658771e-05	-1.4260791e-16
1.2475016015392134e-07	-2.4907327e-05	0.04957678	-6.352812e-06	-1.4260796e-16
1.2500003882397872e-07	-2.2681714e-05	0.049576804	4.2128563e-06	-1.4260795e-16
1.252501578020109e-07	-2.0332061e-05	0.049576864	1.3826042e-05	-1.4260798e-16
1.2550013882583897e-07	-1.8459148e-05	0.04957688	2.23203e-05	-1.4260798e-16
1.2575004711465288e-07	-1.739531e-05	0.049576893	3.0185132e-05	-1.4260799e-16
1.260002087046312e-07	-1.6998754e-05	0.04957686	3.788456e-05	-1.4260802e-16
1.262502665049558e-07	-1.6999355e-05	0.04957691	4.5394452e-05	-1.4260798e-16
1.2650019466896512e-07	-1.6997872e-05	0.049576897	5.2848758e-05	-1.4260802e-16
1.2675027863981364e-07	-1.6285381e-05	0.04957688	6.0326754e-05	-1.4260803e-16
1.2700015901782997e-07	-1.4438825e-05	0.04957691	6.718695e-05	-1.4260799e-16
1.2725027812327634e-07	-1.1166857e-05	0.049576912	7.280871e-05	-1.4260802e-16
1.2750006014847344e-07	-6.4841206e-06	0.049576946	7.677525e-05	-1.4260802e-16
1.2775020009857338e-07	-5.302136e-07	0.049576934	7.841632e-05	-1.4260807e-16
1.280000758402002e-07	6.1086635e-06	0.049576987	7.7128854e-05	-1.4260807e-16
1.2825021456041098e-07	1.2893022e-05	0.049576964	7.2907955e-05	-1.4260807e-16
1.2850007736493079e-07	1.9291856e-05	0.049576893	6.587073e-05	-1.4260808e-16
1.287502185933284e-07	2.4581333e-05	0.04957686	5.6081266e-05	-1.4260808e-16
1.29000189767679e-07	2.816791e-05	0.049576778	4.4307708e-05	-1.4260808e-16
1.2925019262147117e-07	2.9759076e-05	0.04957674	3.151536e-05	-1.4260803e-16
1.295001380475276e-07	2.9436032e-05	0.049576722	1.8360914e-05	-1.4260804e-16
1.297500477812985e-07	2.743437e-05	0.04957677	5.6500735e-06	-1.4260807e-16
1.3000028941844636e-07	2.4480834e-05	0.049576797	-5.8189034e-06	-1.4260807e-16
1.302501292506924e-07	2.1438016e-05	0.049576834	-1.5917123e-05	-1.4260812e-16
1.3050025769560137e-07	1.8965202e-05	0.049576897	-2.4926663e-05	-1.426081e-16
1.3075011646529682e-07	1.7482367e-05	0.04957688	-3.2927095e-05	-1.4260808e-16
1.310001670568003e-07	1.7106831e-05	0.049576897	-4.0474533e-05	-1.426081e-16
1.312501714525593e-07	1.7464528e-05	0.0495769	-4.8183203e-05	-1.4260807e-16
1.3150029138654862e-07	1.786835e-05	0.049576893	-5.603522e-05	-1.4260807e-16
1.3175015629025443e-07	1.7722772e-05	0.049576893	-6.3832704e-05	-1.4260812e-16
1.3200030104645316e-07	1.6309925e-05	0.049576893	-7.143318e-05	-1.4260811e-16
1.32250198555022e-07	1.318216e-05	0.049576934	-7.8074634e-05	-1.4260811e-16
1.3250012911506825e-07	8.257378e-06	0.049576923	-8.277148e-05	-1.426081e-16
1.3275010464908505e-07	1.861992e-06	0.049576964	-8.500069e-05	-1.4260808e-16
1.330001391093495e-07	-5.56703e-06	0.049577	-8.428782e-05	-1.4260811e-16
1.3325025561466706e-07	-1.3390617e-05	0.049576964	-8.006066e-05	-1.4260807e-16
1.3350020660224154e-07	-2.0794248e-05	0.049576923	-7.240951e-05	-1.4260811e-16
1.3375018588757464e-07	-2.7068423e-05	0.049576845	-6.1863066e-05	-1.4260807e-16
1.3400002060679622e-07	-3.1464933e-05	0.04957679	-4.88776e-05	-1.4260808e-16
1.3425009212587676e-07	-3.3506934e-05	0.049576685	-3.432691e-05	-1.4260811e-16
1.3450020660741476e-07	-3.3088567e-05	0.049576685	-1.9541978e-05	-1.4260811e-16
1.3475013685885554e-07	-3.0624975e-05	0.049576737	-5.437732e-06	-1.4260808e-16
1.350002052945039e-07	-2.6867574e-05	0.04957675	7.4222685e-06	-1.426081e-16
1.3525022659703808e-07	-2.2832997e-05	0.049576845	1.8423498e-05	-1.4260807e-16
1.3550013238899672e-07	-1.9544575e-05	0.049576864	2.766326e-05	-1.4260808e-16
1.3575001793578119e-07	-1.7576274e-05	0.049576893	3.588617e-05	-1.4260808e-16
1.3600022532759748e-07	-1.7026605e-05	0.049576893	4.3580978e-05	-1.426081e-16
1.362501913260054e-07	-1.7621138e-05	0.049576916	5.1141233e-05	-1.4260806e-16
1.3650010731995095e-07	-1.8645442e-05	0.049576912	5.917013e-05	-1.4260806e-16
1.3675028380065302e-07	-1.9127907e-05	0.04957688	6.7661706e-05	-1.4260811e-16
1.3700026802496147e-07	-1.8271196e-05	0.049576927	7.591486e-05	-1.4260804e-16
1.3725011569296476e-07	-1.5475593e-05	0.049576912	8.339196e-05	-1.4260807e-16
1.375001542061372e-07	-1.0491044e-05	0.04957693	8.928359e-05	-1.4260806e-16
1.3775018213317144e-07	-3.5754615e-06	0.049576975	9.240821e-05	-1.4260806e-16
1.3800021565893e-07	4.6434566e-06	0.049576998	9.211764e-05	-1.4260803e-16
1.3825001037826548e-07	1.3507856e-05	0.049577	8.8189096e-05	-1.4260802e-16
1.3850020773644736e-07	2.2238179e-05	0.049576912	8.0307575e-05	-1.4260806e-16
1.3875019693639616e-07	2.9767625e-05	0.049576864	6.868437e-05	-1.4260806e-16
1.390001637322586e-07	3.525072e-05	0.049576726	5.4278524e-05	-1.4260802e-16
1.3925019481585668e-07	3.806191e-05	0.04957663	3.804043e-05	-1.4260806e-16
1.3950012835988525e-07	3.785504e-05	0.049576636	2.10616e-05	-1.4260802e-16
1.3975017011017037e-07	3.4893736e-05	0.049576655	4.860759e-06	-1.4260802e-16
1.400002842998652e-07	3.0167523e-05	0.04957674	-9.509325e-06	-1.4260803e-16
1.402502323763378e-07	2.4952245e-05	0.049576808	-2.174288e-05	-1.4260799e-16
1.4050018495430228e-07	2.0427302e-05	0.049576893	-3.179878e-05	-1.4260802e-16
1.4075003495343858e-07	1.756171e-05	0.049576893	-4.005283e-05	-1.4260802e-16
1.4100012232247897e-07	1.6701042e-05	0.0495769	-4.7582984e-05	-1.4260799e-16
1.412501383034533e-07	1.7428767e-05	0.049576942	-5.518362e-05	-1.42608e-16
1.4150018301581389e-07	1.8990926e-05	0.0495769	-6.316244e-05	-1.4260794e-16
1.4175019318191046e-07	2.0355765e-05	0.049576923	-7.184029e-05	-1.4260798e-16
1.420001161849584e-07	2.035924e-05	0.04957691	-8.0981554e-05	-1.4260796e-16
1.422501504946914e-07	1.8099121e-05	0.049576923	-8.954018e-05	-1.4260796e-16
1.4250028107375322e-07	1.3286198e-05	0.04957693	-9.6453725e-05	-1.4260798e-16
1.4275005901308365e-07	6.112894e-06	0.049576964	-0.00010084301	-1.4260791e-16
1.4300031095323824e-07	-2.9595312e-06	0.049577042	-0.00010159552	-1.4260792e-16
1.4325011150664786e-07	-1.3051871e-05	0.049576994	-9.797037e-05	-1.426079e-16
1.4350001281185175e-07	-2.3216919e-05	0.049576975	-8.997887e-05	-1.4260788e-16
1.4375019843338828e-07	-3.2454736e-05	0.049576856	-7.769734e-05	-1.4260792e-16
1.4400021682558764e-07	-3.9616047e-05	0.049576703	-6.162077e-05	-1.4260786e-16
1.442500471115068e-07	-4.3642845e-05	0.049576577	-4.3092667e-05	-1.4260792e-16
1.4450002566290708e-07	-4.4004613e-05	0.04957652	-2.3663044e-05	-1.4260791e-16
1.447502898476523e-07	-4.0805604e-05	0.049576595	-4.7066806e-06	-1.4260788e-16
1.4500022262277367e-07	-3.498544e-05	0.04957665	1.2214779e-05	-1.4260787e-16
1.4525010637890377e-07	-2.8130456e-05	0.049576797	2.6102214e-05	-1.4260786e-16
1.4550017140288123e-07	-2.194917e-05	0.049576882	3.7128924e-05	-1.4260788e-16
1.4575014964220485e-07	-1.7681647e-05	0.049576897	4.591465e-05	-1.4260788e-16
1.4600010028063359e-07	-1.5892665e-05	0.04957693	5.322367e-05	-1.4260782e-16
1.4625003860925993e-07	-1.6500959e-05	0.049576912	6.0275048e-05	-1.4260782e-16
1.4650000269495155e-07	-1.8603734e-05	0.049576934	6.81001e-05	-1.4260779e-16
1.4675017102491092e-07	-2.0958403e-05	0.049576897	7.6877775e-05	-1.4260779e-16
1.4700026242066592e-07	-2.213004e-05	0.049576923	8.638054e-05	-1.426078e-16
1.4725009478102562e-07	-2.0939122e-05	0.049576912	9.604842e-05	-1.4260775e-16
1.4750027295384097e-07	-1.6714817e-05	0.049576912	0.00010449752	-1.4260774e-16
1.4775026945754473e-07	-9.498388e-06	0.049576987	0.0001102516	-1.4260774e-16
1.480002507702177e-07	1.5872298e-07	0.049577028	0.00011236384	-1.4260772e-16
1.4825022371450245e-07	1.1512813e-05	0.04957706	0.00010989487	-1.4260774e-16
1.485000376121095e-07	2.3437628e-05	0.049577	0.000102122576	-1.4260771e-16
1.4875015555239178e-07	3.477731e-05	0.04957689	8.919909e-05	-1.4260768e-16
1.4900004724585373e-07	4.422039e-05	0.049576692	7.179409e-05	-1.4260768e-16
1.4925022705905778e-07	5.0409635e-05	0.04957647	5.0715356e-05	-1.4260767e-16
1.4950021324151952e-07	5.2114643e-05	0.049576405	2.7803928e-05	-1.4260767e-16
1.4975011797601926e-07	4.9097434e-05	0.049576405	5.329847e-06	-1.4260763e-16
1.5000013793668412e-07	4.225092e-05	0.04957656	-1.4981031e-05	-1.4260768e-16
1.5025019160826533e-07	3.338278e-05	0.04957673	-3.1837226e-05	-1.426076e-16
1.5050005770759602e-07	2.4742814e-05	0.049576867	-4.4602453e-05	-1.426076e-16
1.5075016205202514e-07	1.8206752e-05	0.049576934	-5.395353e-05	-1.4260762e-16
1.5100015728623716e-07	1.4805276e-05	0.049576923	-6.123871e-05	-1.4260758e-16
1.5125016069304138e-07	1.45783715e-05	0.049576953	-6.765544e-05	-1.4260758e-16
1.515000481127508e-07	1.6934304e-05	0.049576927	-7.446811e-05	-1.4260755e-16
1.5175024924624796e-07	2.0369824e-05	0.049576927	-8.277193e-05	-1.4260754e-16
1.520001808606377e-07	2.309226e-05	0.049576942	-9.247959e-05	-1.4260757e-16
