# t (s)	mx ()	my ()	mz ()	E_total (J)
1.0075015074343713e-07	-8.804347e-05	0.049156766	-2.0509438e-05	-4.853918e-16
1.0100014423457865e-07	1.4153114e-05	0.04914109	9.8125114e-05	-4.853917e-16
1.0125000041137555e-07	0.00023198832	0.049130958	6.683414e-05	-4.853919e-16
1.015000864556492e-07	0.00028245212	0.049123302	-8.474638e-05	-4.8539165e-16
1.0175007960961033e-07	8.4886706e-05	0.049115166	-0.00016360068	-4.8539165e-16
1.0200013558423604e-07	-0.00011071388	0.049102265	-5.2923657e-05	-4.853917e-16
1.0225012089413948e-07	-3.32867e-05	0.0490786	0.00012028796	-4.853918e-16
1.0250009963926181e-07	0.00024068671	0.049056303	0.0001409285	-4.8539175e-16
1.0275010428104525e-07	0.00038030997	0.049046285	-9.845213e-06	-4.8539186e-16
1.0300002991139149e-07	0.00023574417	0.049043976	-0.0001228248	-4.8539197e-16
1.0325007735846719e-07	4.7367314e-05	0.049057975	-5.665524e-05	-4.853919e-16
1.0350016619319783e-07	7.171462e-05	0.04908243	8.920478e-05	-4.853918e-16
1.0375014030238467e-07	0.0002892237	0.049106408	0.0001352248	-4.8539186e-16
1.0400004772857743e-07	0.0004610989	0.0491365	3.0114314e-05	-4.853919e-16
1.0425013674721998e-07	0.00039224458	0.049167495	-0.000107535976	-4.8539197e-16
1.0450014392374981e-07	0.0001537818	0.049200173	-0.000124024	-4.8539197e-16
1.0475014947265396e-07	9.450339e-06	0.04923625	-6.578978e-06	-4.8539197e-16
1.0500004239997295e-07	0.00011130519	0.04925893	0.000110054585	-4.8539207e-16
1.0525001889536252e-07	0.00032239885	0.049263816	9.771123e-05	-4.8539197e-16
1.0550001409231783e-07	0.00038323336	0.04926424	-2.1935855e-05	-4.853919e-16
1.057500465006228e-07	0.00020975809	0.04927243	-0.00011806823	-4.85392e-16
1.0600002243994514e-07	-3.878118e-05	0.049288828	-9.326546e-05	-4.8539197e-16
1.0625013229494782e-07	-0.00012967072	0.04930414	1.5371856e-05	-4.8539207e-16
1.0650001586269021e-07	-1.3556924e-05	0.049321875	8.8093744e-05	-4.853921e-16
1.0675002929665718e-07	0.00014163996	0.04933689	4.9072543e-05	-4.8539207e-16
1.0700009511150847e-07	0.00012921843	0.049340352	-5.9176335e-05	-4.853921e-16
1.0725014043502355e-07	-6.333895e-05	0.04934237	-0.00010897539	-4.8539207e-16
1.0750009341368426e-07	-0.00022475996	0.04933766	-2.6960603e-05	-4.853919e-16
1.0775000015666407e-07	-0.00016270629	0.049316317	0.00011067491	-4.85392e-16
1.0800005769702452e-07	8.082448e-05	0.049287733	0.00014271835	-4.8539197e-16
1.0825003642500968e-07	0.00024321828	0.049249135	7.3656593e-06	-4.853921e-16
1.085000862506536e-07	0.0001301958	0.04920446	-0.00015002389	-4.853922e-16
1.0875010285384814e-07	-0.000109020584	0.049171638	-0.00012712077	-4.85392e-16
1.0900010721817578e-07	-0.00013278173	0.049146578	6.309049e-05	-4.853921e-16
1.0925007688971117e-07	0.00015127704	0.049127158	0.00018468333	-4.853921e-16
1.095000423239735e-07	0.00044807428	0.049116917	7.091969e-05	-4.8539207e-16
1.0975008518977894e-07	0.00041145418	0.049100243	-0.00014111132	-4.85392e-16
1.1000015982762748e-07	0.00010080961	0.049080018	-0.00016692751	-4.8539197e-16
1.1025002252728612e-07	-6.366748e-05	0.049071915	4.2246542e-05	-4.85392e-16
1.105001244465732e-07	0.00014545313	0.04907078	0.0002203706	-4.853921e-16
1.1075016365362797e-07	0.00046381084	0.049063593	0.00014322584	-4.853922e-16
1.1100007927791312e-07	0.0004993478	0.04906052	-8.46981e-05	-4.8539197e-16
1.1125006405237246e-07	0.00022159911	0.04906417	-0.00018499208	-4.853921e-16
1.1150009472491316e-07	-3.0380226e-05	0.04907006	-5.1379513e-05	-4.85392e-16
1.1175003090495076e-07	2.5975654e-05	0.049077865	0.00012954083	-4.8539207e-16
1.1200014458862158e-07	0.0002685545	0.049088266	0.00013629718	-4.8539197e-16
1.1225010046034308e-07	0.000359486	0.049103238	-2.2506196e-05	-4.8539207e-16
1.1250014229790478e-07	0.00015864444	0.0491158	-0.00014759302	-4.85392e-16
1.1275004815745525e-07	-0.00012001473	0.049121454	-9.70537e-05	-4.8539207e-16
1.1300001722367632e-07	-0.00017984949	0.04913232	6.0222457e-05	-4.853919e-16
1.1325009193102002e-07	2.267368e-05	0.04916127	0.00013679177	-4.853919e-16
1.1350007476254162e-07	0.00022574207	0.049195383	3.952471e-05	-4.853919e-16
1.1375011588435513e-07	0.0001770304	0.04923016	-0.00011577469	-4.8539186e-16
1.140000148195243e-07	-5.6796376e-05	0.049266323	-0.00014159552	-4.8539186e-16
1.1425009915513679e-07	-0.00018654621	0.0492886	4.025551e-07	-4.8539175e-16
1.1450009654027523e-07	-2.5179994e-05	0.049303226	0.00014793525	-4.8539186e-16
1.1475005011142388e-07	0.0002635423	0.049313553	0.000120967	-4.853921e-16
1.1500005139686205e-07	0.00034402584	0.049313016	-4.9900806e-05	-4.853921e-16
1.1525014935959712e-07	0.00013509828	0.049307108	-0.00015409403	-4.853918e-16
1.1550004328815004e-07	-8.243536e-05	0.049295317	-6.16627e-05	-4.8539175e-16
1.1575009853651488e-07	-2.6742431e-05	0.049274612	0.00011409715	-4.8539175e-16
1.1600009638553795e-07	0.00024337797	0.04924086	0.00015050721	-4.853918e-16
1.1625015928006297e-07	0.00039161948	0.04919728	-7.9116735e-06	-4.8539197e-16
1.165001014689573e-07	0.00021904643	0.049158577	-0.00016286089	-4.8539175e-16
1.1675015513343162e-07	-5.9234815e-05	0.049136583	-0.000108370594	-4.853918e-16
